business_id|name|categories|city|review_count|stars
Od8g4OV5k5owgVu12ffyQw|SpeeDee Oil Change & Auto Service|Automotive, Auto Repair, Smog Check Stations, Oil Change Stations|Charlotte|39|4.5
XzN3C8gbMK8NuSD_LoNezg|Carolinas Center For Oral & Facial Surgery - University|Health & Medical, Cosmetic Dentists, Doctors, Dentists, Oral Surgeons, Prosthetics, Cosmetic Surgeons|Charlotte|7|2.5
PBmsa5CMfhk5fVrtFuxLNg|Sophisticuts Dog Salon|Pet Services, Pet Groomers, Pets|Cornelius|13|4.0
uAU4n3JcmpJ1kN5p6MiO2A|First United Methodist Church|Churches, Local Services, Child Care & Day Care, Religious Organizations|Charlotte|3|4.5
v-997kLmF9L8ozTiW5zCfw|Marquis of Carmel Valley|Apartments, Home Services, Real Estate|Charlotte|4|2.0
zX--4nk6LshQ3D79HPACxw|Merchant & Trade|Bars, American (New), Nightlife, Restaurants, Cocktail Bars, Lounges|Charlotte|119|3.0
4GEDMStjXvSg-s4wacGRrw|Gusto Farm to Street|Salad, Pizza, Gluten-Free, Restaurants|Charlotte|24|4.5
K09jQZzbx8JBrhBohJwEvA|Bigger Bite|American (Traditional), Restaurants|Charlotte|14|3.0
5K3hqPjVDFy4CX3-gUKiKw|Papa Murphy's|Salad, Desserts, Restaurants, Food, Pizza|Indian Trail|13|4.5
pyNtk4kLZh70EVxHs7gL3Q|Empire Beauty School|Education, Hair Salons, Professional Services, Cosmetology Schools, Specialty Schools, Beauty & Spas, Barbers|Charlotte|3|2.0
W97eDFDx7pa0vufJzRAzmg|United House of Prayer For All People-Third Ward|Churches, Religious Organizations|Charlotte|11|4.0
s4VnmKVefLl_2X0epsWa7g|Amber Jack Seafood & Steaks|Seafood, Steakhouses, Restaurants|Gastonia|48|3.5
_PymMxv-_GsnD6Apdue_ng|CVS Pharmacy|Drugstores, Pharmacy, Shopping, Health & Medical|Charlotte|4|3.0
nFL256jqvF8InZAaBhYFKw|Innovation Health|Chiropractors, Massage Therapy, Health & Medical|Charlotte|3|3.5
LKbNH8KawwjpNm_dLheKxQ|Jones Dry Cleaning|Dry Cleaning, Local Services, Dry Cleaning & Laundry, Laundry Services|Charlotte|6|3.0
vL71CB__Lm-2FJWE0o9kiA|Creative Handyman Services|Contractors, Handyman, Painters, Home Services, Roofing|Charlotte|6|5.0
gGjq3rQaMclXVFlJYXoNPQ|Cheeseburger in Paradise|Burgers, Restaurants|Huntersville|5|2.0
byX9dKMcLA1CDdf3UeHDFg|The Asbury|American (New), American (Traditional), Restaurants, Breakfast & Brunch, Southern|Charlotte|224|4.0
ph-_aBVVSRZQcK1nEe5cDA|Beauty Asylum Hair & Makeup|Hair Stylists, Hair Salons, Beauty & Spas, Makeup Artists|Charlotte|8|5.0
M8qqyfCg1qlHwFMLLZFrqg|The Vinoy at Innovation Park Apartments|Home Services, Apartments, Real Estate|Charlotte|7|2.5
UbMtPSMcyWbrceQK9OjDQw|Miyagi's NoDa|Sushi Bars, Korean, Food, Asian Fusion, Restaurants|Charlotte|57|3.0
jIvQPk4_dA46ewZbAPEiFg|All My Sons Moving & Storage|Movers, Self Storage, Home Services, Local Services|Matthews|11|1.5
9JCoZV4eKH1HtzavRJy03g|Saigon Bistro|Vietnamese, Restaurants|Charlotte|6|4.0
V4ZxTceyiYScX8tFujtLXg|NorthStar Dentistry for Adults|Sleep Specialists, General Dentistry, Oral Surgeons, Dentists, Dental Hygienists, Cosmetic Dentists, Health & Medical|Huntersville|4|5.0
t41Tcnx3Rn0QnIvit-IgvQ|Wendy's|Burgers, Fast Food, Restaurants|Charlotte|8|2.0
H--ZetukzfZ8AO5968iJ5g|Freeman's Pub|Irish, Food, Beer, Wine & Spirits, Restaurants, Pubs, Breweries, Nightlife, Bars|Gastonia|18|4.5
vpc6edTXooKZb_KD3p8-jA|Canine Castle|Pet Sitting, Pet Groomers, Pets, Pet Services|Cornelius|3|2.5
J2ZZd2onjkBv24LuLq0kQg|Charlie's Angels Beauty Bar|Cosmetics & Beauty Supply, Shopping, Hair Extensions, Beauty & Spas, Hair Removal, Hair Salons, Waxing, Eyelash Service|Charlotte|8|5.0
9L3xyxvt6v6v1ZSjrDP8yw|OneWay Smokehouse & Grill|Restaurants, Southern|Charlotte|10|4.0
I-1ewzJS7hwvQdPJO_pGSA|Goodwill Industries of Southern Piedmont|Thrift Stores, Shopping|Charlotte|8|2.5
6vIEUYQe93wzMamS4UD9gA|Panda Express|Restaurants, Fast Food, Chinese|Charlotte|4|3.0
ePfZTtpkp_7khzozF2Lh2A|T&E Tires And Service|Tires, Oil Change Stations, Auto Repair, Automotive|Charlotte|12|4.5
sN4x4DszRsD4LkV3HEm44g|BRAVO! Cucina Italiana|Restaurants, Nightlife, Cocktail Bars, Italian, Gluten-Free, Bars|Charlotte|77|3.5
WwFMLLizUoeaSRr3pVroew|Spring-Green Lawn Care|Landscaping, Lawn Services, Tree Services, Gardeners, Irrigation, Home Services|Pineville|10|4.5
qVVjbYR0LIfJuIIzgPMTuw|Firebirds Wood Fired Grill|American (Traditional), Seafood, Bars, Wine Bars, Steakhouses, Nightlife, Restaurants|Charlotte|196|4.0
r9WlKlBS9hQra8vkrrKgYg|Performance Ford Lincoln|Body Shops, Automotive, Auto Repair, Car Dealers, Auto Parts & Supplies|Charlotte|48|2.0
HH332CAKKR7lKQsUK00_wg|Cotswold Family Dentistry|Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Periodontists|Charlotte|16|5.0
ryCpLx4jaTkkkaGXg5jvBQ|Cherry House II|Chinese, Restaurants|Charlotte|49|2.5
Uu1A_b7V8CEfY5_yc9lKDw|North Carolina School of Advanced Bodywork|Education, Health & Medical, Physical Therapy, Specialty Schools, Massage Schools|Charlotte|6|5.0
A40fb5_bt_tXNYwMPnDltw|Southern Kitchen|Restaurants, Southern, Sandwiches, Breakfast & Brunch, American (Traditional)|Lake Park|5|2.0
8Hjy_OgbGMsepog_NaKhcw|Be Yoga Carmel/South|Active Life, Yoga, Fitness & Instruction|Charlotte|24|4.5
kWFLNNIRJjDLev4nF56gEQ|Promenade Center For Dentistry - Dentist Charlotte NC|Health & Medical, Dentists, Oral Surgeons, General Dentistry, Cosmetic Dentists|Charlotte|5|4.0
gcsGpDhNn8eyucGSIMBE4Q|Katy-Did Antiques & Gifts|Shopping, Antiques|Gastonia|5|5.0
9gL3XDqhLwU0PKyXlcDj0w|Enterprise Car Sales|Car Dealers, Automotive|Charlotte|3|3.5
syrKP5G1dam0mn8YWoofoQ|Zaxby's Chicken Fingers & Buffalo Wings|Fast Food, Salad, Chicken Wings, Restaurants|Indian Trail|10|2.5
JQWIZ8MT-VGZzO5W5XCB5Q|88 China Bistro|Chinese, Restaurants|Charlotte|85|3.5
9nymxIB_rpocwhth2h-I3Q|PetSmart|Pet Groomers, Pet Stores, Pet Services, Pet Training, Pets|Cornelius|8|3.0
Tdypdkv2xMUzI_EdasCVig|Extended Stay America - Charlotte - University Place|Real Estate, Apartments, Event Planning & Services, Hotels, Home Services, Hotels & Travel|Charlotte|11|3.0
15dl3MU79S6AzUypP6LGjw|Mane.edits|Blow Dry/Out Services, Hair Extensions, Hair Salons, Beauty & Spas, Hair Stylists|Charlotte|3|5.0
emulC2_KczGDYjI7TwGejg|CVS Pharmacy|Shopping, Pharmacy, Health & Medical, Drugstores|Matthews|8|3.0
hwD7C7suAPXJviSv7XBoSg|Nori Japan|Japanese, Sushi Bars, Restaurants|Charlotte|7|3.5
ULorIRUT_iUhfhgosY4ubw|Thai House - Gastonia|Restaurants, Thai, Sushi Bars|Gastonia|160|3.5
r_oCBNif2W8mnSXnrXMwPQ|Edible Arrangements|Flowers & Gifts, Gift Shops, Florists, Shopping, Specialty Food, Candy Stores, Chocolatiers & Shops, Food|Charlotte|6|4.0
Yt34rfIqXVsVrzMRJiQd0A|Plato's Closet|Accessories, Thrift Stores, Shoe Stores, Used, Vintage & Consignment, Shopping, Formal Wear, Fashion, Women's Clothing, Men's Clothing|Pineville|24|1.5
12tWyJpCQvj7z4owibrylQ|Ultimate Barber Lounge|Beauty & Spas, Barbers|Charlotte|11|3.5
Nzl0vozouLnwe_hA-i1UNw|Proformance Turf|Home & Garden, Home Services, Landscaping, Shopping|Denver|3|3.5
1R1t5qwFl8e97UUpAwxtTw|Pep Boys Auto Service & Tire|Tires, Automotive, Oil Change Stations, Auto Repair|Charlotte|21|4.0
feagypDw9NbOsBZgaxmy7Q|My Bella Spa|Beauty & Spas, Day Spas|Charlotte|40|2.5
KYZLRfoI0pNBhaQuh-bGjg|Embassy Suites by Hilton Charlotte Uptown|Hotels, Public Services & Government, Event Planning & Services, Embassy, Hotels & Travel|Charlotte|32|3.5
xcD56wYP1XDxvP6kn157yg|Camden Sedgebrook|Apartments, Home Services, Real Estate|Huntersville|13|4.0
xez9xDYkIt-H6_d4KS3-bA|Zuma Fun Center|Amusement Parks, Active Life|Pineville|3|1.0
CtAcl1n3-9e4CV5cVEFXZA|Charlotte Eye Ear Nose & Throat Associates PA|Ophthalmologists, Ear Nose & Throat, Doctors, Cosmetic Surgeons, Health & Medical, Optometrists|Huntersville|4|3.0
n-PGRL9LMor_Kek__szdUg|Kadi Fit|Boxing, Gyms, Fitness & Instruction, Active Life, Yoga, Dance Studios|Cornelius|11|4.5
g5CnLNmS4mm7MbdxV63Ivw|Nail Spa|Beauty & Spas, Nail Salons|Charlotte|26|2.0
TrHadNCNc86kdZwZ2I_9nw|Collectors World|Hobby Shops, Shopping, Comic Books, Books, Mags, Music & Video|Gastonia|3|3.5
5_4cm4QVHn86EsiVZ46MhQ|Buffet Dynasty|Chinese, Restaurants|Matthews|8|3.5
pUtD4kl7YvuoD6U1jRla2w|Comalapa Family Restaurant|Soup, Mexican, Restaurants, Salad|Charlotte|14|3.5
I3fwKsQfZA_zMjewRr9lrw|Dairy Queen|Ice Cream & Frozen Yogurt, Food|Gastonia|9|1.5
Xm5_AqSjcs7ixHVnPvf8Cw|Leang Eap, ND|Naturopathic/Holistic, Health & Medical, Doctors|Charlotte|5|5.0
DjJyBJTb7WnDswbWVktoQA|Autobell Car Wash|Car Wash, Automotive|Charlotte|8|3.5
rPAiFcHny8TE6wo6MKPsCw|FedEx Office Print & Ship Center|Professional Services, Shipping Centers, Printing Services, Graphic Design, Local Services, Signmaking|Charlotte|9|3.0
4GJc_Ls4f2uVptSfFQTL5g|Fu's Custom Tattoos|Piercing, Tattoo, Beauty & Spas|Charlotte|44|4.0
ZBfp0AT1NOE0ULg3EIYTSA|Costco|Wholesale Stores, Shopping|Matthews|49|4.0
IUffC7UMj76uy-H7C9MnMw|Tandur Indian Kitchen|Indian, Vegan, Vegetarian, Restaurants|Charlotte|124|3.5
87-KdXIzHFmIYBUwP84T9w|Starbucks|Coffee & Tea, Food|Huntersville|18|4.0
7M6KKyTWWPZjLvpHCD87uw|Complete Auto Reconditioning|Auto Detailing, Auto Repair, Windshield Installation & Repair, Body Shops, Automotive, Auto Customization, Mobile Dent Repair|Charlotte|6|5.0
QrpTPjyOQVNXpT2WKQBDYQ|Whiskey Wine Room|Bars, Nightlife|Charlotte|39|3.5
ap58HeA23IDv9KYk8evFXA|Chili's|Restaurants, American (New), Tex-Mex, Nightlife, Bars, American (Traditional)|Charlotte|63|2.5
60BkJBkaOkILSDZJ-e2utA|Deluxe Nail Spa|Hair Removal, Nail Salons, Beauty & Spas|Concord|7|3.0
zN03eQ1ru3JhVFC-aVYxkA|Brigs of Ballantyne|Sandwiches, Restaurants, Breakfast & Brunch, Diners|Charlotte|37|3.5
h0DKpkpi1au5yRTQEuRicA|Direct Appliance Repair|Appliances & Repair, Shopping, Home & Garden, Appliances, Local Services|Charlotte|3|5.0
0xA-dfP14a5Xzqo0yUf-Hg|Charlotte Appliance Restore & Repair|Home & Garden, Local Services, Appliances, Shopping, Appliances & Repair|Charlotte|5|2.0
EJCNALXgxElKTN8dkzmSHg|Star Appliance and HVAC|Water Heater Installation/Repair, Appliances & Repair, Local Services, Heating & Air Conditioning/HVAC, Home Services|Charlotte|3|1.0
6YP4lbTEICqtQhaJrrn1vw|Sephora|Beauty & Spas, Cosmetics & Beauty Supply, Shopping|Charlotte|29|3.5
N9y67QI_V_WXx9uUokxK2g|Novant Health Charlotte Orthopedic Hospital|Health & Medical, Hospitals|Charlotte|5|4.0
lWKOr6dlzAr57mMjobsNPg|Ver-El RV Park|Hotels & Travel, Campgrounds, RV Parks|Concord|8|3.5
Wig5ymhFhgoB2lkgVFbKAQ|Charlotte Art League|Education, Art Classes, Shopping, Art Galleries, Arts & Entertainment|Charlotte|8|3.5
qC-brtILr9-kc5IKPvAuQg|Costner Law|Real Estate Law, Professional Services, Lawyers|Charlotte|4|2.0
ikCkgJWNtfPwTRCBnocmyw|Lowe's Home Improvement|""|Monroe|3|1.0
WvC9K0ZEOTbR7fh-LNe5_A|Famous Toastery|Breakfast & Brunch, American (Traditional), Caterers, Coffee & Tea, Event Planning & Services, Restaurants, Food|Charlotte|316|3.5
CQmZ3azWGjS6tBD0u0NaDQ|Aldi|Grocery, Food|Charlotte|8|4.0
8RFKhCEz2y9SjaVrM9n7Ew|Banner Nursery & Garden Center|Nurseries & Gardening, Landscape Architects, Landscaping, Gift Shops, Home & Garden, Home Services, Flowers & Gifts, Shopping|Charlotte|9|3.5
7TRtX1ENd78hc8sGe7jysw|Charlotte Mecklenburg Library - Main|Shopping, Education, Public Services & Government, Books, Mags, Music & Video, Educational Services, Libraries, Bookstores|Charlotte|16|3.5
PdC4t0NfbG-WFRHzHcaRxA|Rudi's Bar/Private Club|Bars, Pool Halls, Event Planning & Services, Nightlife, Arts & Entertainment, Venues & Event Spaces, Party & Event Planning, Social Clubs|Belmont|3|3.5
tNjLgY3rH-BIdYoqnLVGkw|Himebaugh's Sewing & Vacuum Center|Wholesalers, Professional Services, Appliances & Repair, Local Services|Charlotte|6|5.0
RDG5Rjv2UAzABVs68pj88w|Carolina Custom Wheels|Auto Customization, Tires, Automotive|Cornelius|3|2.0
SxP0w5nJEoD2xgax9Fyz2w|GAP Factory Store|Men's Clothing, Children's Clothing, Fashion, Shopping, Women's Clothing|Charlotte|4|2.5
x36lkmEp4rs8CZocUn_xTw|Burger King|Burgers, Restaurants|Charlotte|6|1.5
3VJ8qR-ulhPD1DMTPQD6QA|Sophies Soulfood|Food Trucks, Food|Charlotte|8|3.0
84L7la8obFfShcgtbjqRjA|Grateful Pets|Pet Groomers, Pets, Pet Services|Charlotte|12|2.0
GSIvngjQnhTWbvgVgjBkHQ|American Burger Co.|Salad, Restaurants, Burgers, Chicken Wings, Sandwiches, American (Traditional)|Charlotte|59|3.5
7GPuUVwcurMESOpHeBHbyw|AAA - Ballantyne|Insurance, Automotive, Travel Services, Auto Repair, Tours, Hotels & Travel, Oil Change Stations, Financial Services|Charlotte|22|2.5
H68NK2AST3Q8gcoLAhn_Mw|Ruth's Hair Styling Salon|Hair Salons, Beauty & Spas|Charlotte|40|4.0
VQsRvVG2v5JwYDo-FCUtWg|Preppy Pet Charlotte|Pet Services, Pets|Charlotte|4|5.0
xYrZuRgqQLxZaUFgGrGNBA|Niko's Grill|Food Trucks, American (Traditional), Greek, Food, Restaurants|Charlotte|20|3.5
3i24UQ2tIe5--lxbr5TF9Q|Ballantyne BP|Gas Stations, Automotive|Charlotte|8|2.0
rHvF7TbiJPc3Cf5ht6soxQ|ZX Fitness|Fitness & Instruction, Active Life, Yoga|Matthews|5|2.5
o2ddliVoWpPzRvXMqoshUA|The Chef|American (Traditional), American (New), Nightlife, Restaurants, Bars|Charlotte|3|1.5
Q9o0qH5hsOHcRDdmgXWPBQ|Humane Society of Charlotte|Veterinarians, Animal Shelters, Pet Services, Pet Stores, Pets|Charlotte|28|4.0
IAsWM8b3k4ZG0n2W-oBB5A|Wild Oats Tattoo|Piercing, Tattoo, Beauty & Spas|Charlotte|15|3.5
EFV7WZunKZOF30U0_aIBSA|Sav Way Foods|Food, Grocery|Charlotte|4|4.5
PGr18rKxQ41vLkqL5WT8vw|Taziki's Mediterranean Cafe|Salad, Greek, Restaurants, Mediterranean|Charlotte|39|3.0
EwVU9eD94zn0U0Tqa61SjA|Esthetique|Skin Care, Hair Removal, Sugaring, Beauty & Spas, Waxing, Massage, Eyelash Service, Day Spas|Charlotte|57|5.0
ByyMZI6YHeBuYlAeQ7DaEw|Nile Ethiopian Restaurant & Grocery|Restaurants, Ethiopian, Grocery, Food|Charlotte|25|5.0
u8fvJ_pBDjnPRwLHbun_GA|Sally Beauty Supply|Beauty & Spas, Shopping, Cosmetics & Beauty Supply|Concord|3|3.5
gXgXqndCWXl3IvlRjKpY8A|MBV European|Auto Repair, Body Shops, Auto Detailing, Automotive|Charlotte|7|3.5
U7bgibJmrdfBI1G8UuWXmQ|One Hott Mamma Maternity Consignment|Women's Clothing, Used, Vintage & Consignment, Fashion, Shopping, Maternity Wear|Charlotte|10|4.5
Ls-DK3JjBChL1gZEavL7oQ|The Rogue Irish Pub and Kitchen|Irish, Nightlife, Gastropubs, Sports Bars, Irish Pub, Breakfast & Brunch, Bars, American (New), Restaurants, Food, Desserts|Charlotte|88|4.5
mPjUTvIFL1dEIv4fVYctkg|Center For Emotional Health - Ballantyne|Counseling & Mental Health, Health & Medical|Charlotte|4|2.5
E1gI0BKTnQDMUAiYeiaFAw|Parsons Daniel MD|Dermatologists, Doctors, Health & Medical|Charlotte|4|3.0
6O-pm7Mh80ia_rs2unGvjQ|Subway|Fast Food, Restaurants, Sandwiches|Charlotte|14|2.5
OW9ZdiE3n_B525vv0FjBKw|123 Appliance Repair|Local Services, Home Services, Plumbing, Appliances & Repair|Charlotte|4|4.0
d7rcaf8IXFzNGGNu2yZ5Mg|J L Cole Salon|Hair Salons, Beauty & Spas, Makeup Artists|Cornelius|3|5.0
IT8amJTTW64XAre4ilKcjg|Tiptoe Nail Boutique|Beauty & Spas, Hair Removal, Waxing, Nail Salons|Charlotte|96|4.5
TcmODOCbE7t0EvznNLfQLA|Chipotle Mexican Grill|Restaurants, Mexican, Fast Food|Concord|16|2.5
Ls9-FzPQA600CEgwADNpYQ|MarlieQ's Caribbean Queen|Food, Food Trucks|Charlotte|7|3.0
1fBTo2l-TqRgpV_WDi5fkw|Latta Arcade|Shopping, Restaurants, Shopping Centers|Charlotte|5|4.5
srpU4CLSxzZcNdAUBfiiRg|South 21 Drive In|Burgers, Restaurants|Charlotte|81|4.0
GboKZETkS_un4CxeNdA0Sw|Lidl|Food, Grocery|Gastonia|6|4.0
XsWY5RWZ3qZeZnb4pV4vOA|Mint Hill Animal Hospital|Pet Sitting, Pets, Veterinarians, Pet Services|Mint Hill|4|4.0
PB0VuJdiZ4eIGAzuvN69QQ|My Lovely Nails|Nail Salons, Beauty & Spas|Indian Trail|7|3.5
6qJPWV34kpdC8TUWEZvWOQ|City Tavern|American (Traditional), Breakfast & Brunch, American (New), Restaurants|Waxhaw|57|3.0
zd8dDaVh-BQHDieaIu-rVA|Frankie Boys|Barbeque, Burgers, Restaurants|Charlotte|14|3.5
Rp7Tp1GT-Dt9e3lID6ZvhQ|South End Plumbing|Home Services, Plumbing, Contractors, Water Heater Installation/Repair, Waterproofing|Matthews|10|4.0
TMkTYhDMgDCuFwdDYIIoJA|Olive Garden Italian Restaurant|Italian, Salad, Bars, Wine Bars, Restaurants, Nightlife|Concord|94|3.0
i_5NvAnybo8QGRxMdC5qwQ|Outlaw BBQ Shack|Restaurants, Barbeque|Monroe|14|4.0
w7vVQkGygVcSyPG5cQvCjg|The Pest Control Authority|Local Services, Pest Control, Wildlife Control|Charlotte|4|4.0
ZLUfYhDCLWQPFpLqW8gVCQ|Penny Pinchers Self Storage|Self Storage, Local Services|Charlotte|3|3.5
6lPfM2AJIC6CZddrTvFYnA|The Harvey B. Gantt Center For African American Arts & Culture|Arts & Entertainment, Museums|Charlotte|29|4.0
jUYp798M93Mpcjys_TTgsQ|Lincoln's Haberdashery|Beer, Wine & Spirits, Food, Public Markets, Shopping, Coffee & Tea|Charlotte|77|4.5
6CcXCWwwnp_NYQm5ya3wAw|Newk's Eatery- Blakeney|Desserts, Pizza, Food, Caterers, Restaurants, Sandwiches, Event Planning & Services, Soup|Charlotte|93|3.5
A4cTeoKJ2PyeXE_jbSbRjA|Dilworth Tanning Spa|Tanning Beds, Beauty & Spas, Spray Tanning, Tanning|Charlotte|10|4.0
TLnIVG23ikYeJpd24REWiQ|Party City|Party & Event Planning, Event Planning & Services|Charlotte|11|3.0
MPuFNG8iNlWkUg2uumcD_w|Travelpro Luggage|Shopping, Luggage|Charlotte|3|2.5
-XFoc63x6gWzR_HQJBz_hA|Walmart Neighborhood Market|Fashion, Department Stores, Bakeries, Electronics, Food, Grocery, Discount Store, Health & Medical, Pharmacy, Drugstores, Shopping|Concord|7|3.0
5lPPEbW2cAzTYtYvpg0aOA|Urbane South|Men's Clothing, Fashion, Shopping, Accessories, Women's Clothing|Charlotte|4|5.0
wBGHSIPQkTt1tgttPuj-Nw|Brush Effects Painting|Home Services, Painters|Waxhaw|3|5.0
X_J0kAyyJrKUo14Lrt2FMA|Central Pointe Apartment Homes|Apartments, Home Services, Real Estate|Charlotte|3|3.5
3Nskxb7VOEmf1dCO96ONCA|Service Master Restore|Damage Restoration, Home Services|Stallings|3|2.5
_a8vCw5cxt1vhN-HbgNGuw|ROCKSALT - Charlotte|Restaurants, Breakfast & Brunch, Seafood, American (Traditional), Nightlife, Bars, Cocktail Bars|Charlotte|245|3.5
4Uq54XTH-rAPgN8k267maQ|Supermercado El Rey|Mexican, Food, Meat Shops, Specialty Food, Restaurants, Grocery|Charlotte|7|4.5
zztHqd_3ULxuIS8lkhYdwg|Ascent Uptown Apartments|Apartments, Home Services, Real Estate|Charlotte|5|5.0
1_ECZYuJkLFoQzNgHdp_8Q|Poké Bar|Food, Restaurants, Asian Fusion, Sushi Bars, Poke, Hawaiian|Charlotte|26|4.0
ovAZCKULbgEE6BgGlAQp7g|Caribou Coffee|Food, Coffee & Tea, Restaurants|Charlotte|24|3.5
jwthEyRtWzZtDuDWfcKzfA|Wellenreiter Dentistry at Blakeney|Health & Medical, Dentists, General Dentistry|Charlotte|3|5.0
T_gjTfZnGThXGMF3NIJrDA|Kabob Hot|Restaurants, Mediterranean, Greek, Lebanese, Middle Eastern|Matthews|35|4.0
cXCLIvD481-w4Y6JG1SKtA|Bartique|Nightlife, Men's Clothing, Accessories, Arts & Entertainment, Women's Clothing, Fashion, Shopping, Art Galleries, Bars|Charlotte|25|4.5
R8e8Ty81a6X50aVJi_BG0g|Firestone Complete Auto Care|Tires, Auto Repair, Auto Parts & Supplies, Automotive, Oil Change Stations|Charlotte|6|4.0
0l9jhK1pm_3JzZE5eYGGww|Scott Clark Toyota|Car Rental, Used Car Dealers, Auto Parts & Supplies, Automotive, Auto Repair, Car Dealers, Hotels & Travel|Matthews|105|2.5
vW8tYWRexgj9GBPuMy_5zg|Starks Pediatrics At Mallard Creek|Health & Medical, Pediatricians, Doctors|Charlotte|3|3.0
BaHMCHFuuVpVUV_wOInnOA|Bamboo 7 Asian Cuisine|Restaurants, Chinese|Charlotte|48|3.5
Xd9Ajs93zQLsiBP5igjsDQ|Firestone Complete Auto Care|Oil Change Stations, Auto Repair, Auto Parts & Supplies, Tires, Automotive|Charlotte|4|5.0
Wb7hhzn01VMqPfeO2iOZ9Q|Byrum's Florist, Inc.|Florists, Flowers & Gifts, Shopping|Charlotte|9|5.0
yesClkCZlpLGTYZROkx4SA|Krazy Fish|Asian Fusion, Seafood, Breakfast & Brunch, Restaurants, Vegetarian|Charlotte|429|4.0
Tg-ct0EHM3FlURzhldkW-A|Wish Upon A Star - Children's Parties|Event Planning & Services, Party & Event Planning, Party Supplies, Arts & Entertainment|Charlotte|3|4.0
0a1I-mIn6pMghtjhhgYqVA|US Postal Office|Post Offices, Local Services, Public Services & Government|Charlotte|13|2.5
XV4dJWbhD1-HRBT81P3zbQ|Mecklenburg County ABC Stores|Beer, Wine & Spirits, Food|Huntersville|3|4.5
Ei5UwFatcAXCweKug4SuGg|Chia Bistro Chinese Food|Chinese, Restaurants|Huntersville|25|3.5
bFNqF_yGq0vvMfmMF04EJg|Brooklyn Pizza Parlor|Pizza, Salad, Italian, Food, Restaurants, Pasta Shops, Specialty Food|Wesley Chapel|85|3.0
zMtj4qPhYgZ9wO7RUbry6Q|Gentle Care Cleaners|Laundry Services, Local Services, Dry Cleaning & Laundry|Charlotte|9|4.0
6sT5ZWXyIlxH6KkPSJniBA|iCracked iPhone Repair|Local Services, Electronics Repair, IT Services & Computer Repair, Mobile Phone Repair|Charlotte|8|4.0
AvtX_PVdaaDPEZNIcGzbOw|Track Side Grill|Sandwiches, Breakfast & Brunch, Diners, Restaurants|Gastonia|15|3.5
RKJ-X6DpCe_N5kpDkDhzcg|Arby's|Restaurants, Fast Food, Sandwiches|Concord|11|3.0
ph0yheXtoXCGf9XMPSntiw|Markham Landscape Products|Building Supplies, Landscaping, Home Services|Charlotte|4|4.0
GCYriy6V5MwDqOiPsZaIQA|Escape Matthews|Escape Games, Active Life|Matthews|4|5.0
376XtnGYpqtJLkpw5yZd4Q|Anson at the Lakes by Cortland|Apartments, Real Estate, Home Services, Property Management|Charlotte|6|1.5
E4cD_348k-IiF15vqYRRJg|Sally Beauty Supply|Beauty & Spas, Cosmetics & Beauty Supply, Shopping|Charlotte|9|3.0
0m9xukNxdGlD9vD4bVrVxg|Rent Photo Booth|Photographers, Event Planning & Services, Arcades, Photo Booth Rentals, Arts & Entertainment|Charlotte|3|1.0
MwAAWNu9Hkd3w09q--FS3g|Preferred Pet Ltd|Pet Groomers, Pet Services, Pets, Pet Training, Pet Stores, Pet Sitting|Charlotte|4|2.0
UiZpjKP6Y2g6VoHDNEU76w|Young and Polite Children's Dentsitry|Health & Medical, Pediatric Dentists, Dentists|Waxhaw|9|2.5
KWEMOJotuluTK0y8ua3pjg|The Dreamchaser's Brewery|Food, Breweries|Waxhaw|39|4.0
-HMA0P0Qp8wwgDVgAOIdIQ|Papaya Papers and Gifts|Cards & Stationery, Flowers & Gifts, Shopping, Arts & Crafts, Event Planning & Services|Cornelius|3|5.0
cN5eSMq7fLoC1QvXVpinjA|Poplar Ridge Farm|Local Flavor, Food Delivery Services, Food, Farmers Market|Sandy Ridge|4|3.5
rR8V4T5Px9ICnYLEJF225A|Bojangles' Famous Chicken 'n Biscuits|Fast Food, Restaurants, Salad, Sandwiches|Charlotte|34|1.5
ChO3-jkbfBP3sDbep4Kl9g|The Blushing Bakeshop|Food, Gluten-Free, Cupcakes, Restaurants, Bakeries, Desserts|Charlotte|56|3.0
zKwByRa24oYCUfZAdD8yrg|Oral Surgeons of Charlotte|Oral Surgeons, Health & Medical, Dentists|Charlotte|11|4.0
L8bMxnd2d-joJFYHsFAU5w|Antique Alley|Shopping, Furniture Stores, Antiques, Home & Garden|Matthews|7|3.5
1XVWGkcFPvTJV0_q6xX5eA|Applebee's Grill + Bar|Sports Bars, American (Traditional), Chicken Wings, Bars, Steakhouses, Burgers, Nightlife, Restaurants|Concord|21|2.5
QUixlABDRhQrmPy1807Ecw|Tatsis Restaurant|Restaurants, American (Traditional)|Charlotte|4|5.0
-GWI_4FktOD7fwHW1DgZCA|Hooters|American (Traditional), Sports Bars, Chicken Wings, Bars, Nightlife, Restaurants, American (New)|Charlotte|94|2.5
ui8KERxCwlx8B5vWvpXxqg|Hawthorne's NY Pizza & Bar|Sports Bars, Pizza, Bars, Italian, Restaurants, Nightlife|Charlotte|70|3.5
RCSuvvhuPO-hozONvzC_4A|Don Pedro Mexican Restaurant|Mexican, Restaurants|Charlotte|14|4.0
